order_item_id,order_id,product_id,quantity,price,discount,total
3055,1029,88,1,1479.98,286.39,1479.98
3056,1029,9,1,1219.08,104.33,1219.08
3057,1030,4,1,431.27,13.65,431.27
3058,1030,10,4,1748.8,237.05,6995.2
3059,1030,5,3,474.98,124.09,1424.94
3060,1030,12,5,1114.15,73.41,5570.75
3061,1031,75,4,1128.34,259.65,4513.36
3062,1031,48,1,417.53,119.8,417.53
3063,1031,72,5,158.54,5.4,792.7
3064,1032,2,1,588.7,33.19,588.7
3065,1032,41,5,792.89,191.39,3964.45
3066,1032,69,5,964.6,94.12,4823.0
3067,1033,34,5,1234.38,340.11,6171.9
3068,1033,57,2,44.62,1.22,89.24
3069,1033,36,1,1692.75,423.07,1692.75
3070,1033,84,5,765.5,146.49,3827.5
3071,1033,88,3,25.47,2.68,76.41
3072,1034,78,5,1817.12,115.23,9085.6
3073,1035,82,5,1074.24,55.93,5371.2
3074,1035,77,2,268.93,20.65,537.86
3075,1036,58,2,449.38,73.2,898.76
3076,1037,57,4,1303.59,262.91,5214.36
3077,1037,62,1,542.65,34.09,542.65
3078,1037,49,4,235.36,29.18,941.44
3079,1038,58,2,69.99,1.39,139.98
3080,1039,43,4,432.31,62.36,1729.24
3081,1039,98,4,870.72,135.74,3482.88
3082,1039,13,2,1334.27,209.48,2668.54
3083,1039,86,1,204.4,38.2,204.4
3084,1040,79,3,303.21,44.72,909.63
3085,1041,15,3,344.73,39.63,1034.19
3086,1041,7,2,360.0,9.58,720.0
3087,1041,98,2,1552.56,315.5,3105.12
3088,1041,40,5,476.15,10.99,2380.75
3089,1042,56,1,965.37,186.64,965.37
3090,1042,99,2,1351.94,300.18,2703.88
3091,1042,30,3,1584.81,435.18,4754.43
3092,1042,25,1,1291.07,110.26,1291.07
3093,1042,19,1,457.64,15.94,457.64
3094,1043,55,2,722.67,62.91,1445.34
3095,1044,26,2,834.22,105.77,1668.44
3096,1044,88,5,1203.57,284.0,6017.85
3097,1044,56,4,1094.69,127.28,4378.76
3098,1045,31,3,1095.15,303.51,3285.45
3099,1045,26,5,612.5,107.25,3062.5
3100,1045,67,3,1026.9,121.08,3080.7
3101,1045,46,2,1436.13,199.55,2872.26
3102,1046,58,3,717.92,15.29,2153.76
3103,1046,25,4,35.49,5.61,141.96
3104,1046,86,3,365.67,100.74,1097.01
3105,1047,79,5,1032.49,94.94,5162.45
3106,1047,26,1,1397.18,243.27,1397.18
3107,1048,37,4,1613.7,325.12,6454.8
3108,1048,1,3,1917.35,392.48,5752.05
3109,1048,32,4,1050.94,162.2,4203.76
3110,1049,10,5,1261.3,200.81,6306.5
3111,1049,57,1,12.46,2.72,12.46
3112,1049,53,1,511.19,126.92,511.19
3113,1050,62,1,1959.02,481.5,1959.02
3114,1050,88,3,1705.63,365.84,5116.89
3115,1050,27,1,49.56,0.18,49.56
3116,1050,73,1,1518.3,176.2,1518.3
3117,1051,15,1,324.19,63.52,324.19
3118,1051,29,3,435.69,97.67,1307.07
3119,1051,89,2,1544.51,461.05,3089.02
3120,1051,4,4,403.41,91.46,1613.64
3121,1052,48,2,1421.6,238.57,2843.2
3122,1052,39,2,1226.19,233.73,2452.38
3123,1052,16,3,928.39,205.13,2785.17
3124,1052,55,4,633.76,135.53,2535.04
3125,1053,8,5,1985.77,74.82,9928.85
3126,1054,55,3,1031.05,157.37,3093.15
3127,1055,68,3,871.64,72.16,2614.92
3128,1055,20,4,257.21,13.72,1028.84
3129,1055,49,1,135.47,8.22,135.47
3130,1055,24,3,1686.13,1.44,5058.39
3131,1056,86,1,965.68,56.41,965.68
3132,1056,35,2,80.1,1.46,160.2
3133,1056,40,5,729.87,7.93,3649.35
3134,1056,82,1,916.31,218.47,916.31
3135,1056,11,5,442.16,19.28,2210.8
3136,1057,95,2,1669.83,96.48,3339.66
3137,1057,50,4,166.66,48.22,666.64
3138,1057,57,4,1180.38,105.57,4721.52
3139,1057,68,2,1194.49,102.98,2388.98
3140,1058,60,3,265.92,1.8,797.76
3141,1059,94,1,338.02,5.46,338.02
3142,1059,30,2,1067.72,151.28,2135.44
3143,1059,19,1,682.16,80.82,682.16
3144,1060,63,2,998.47,163.3,1996.94
3145,1060,100,1,178.76,3.62,178.76
3146,1060,98,2,687.11,193.57,1374.22
3147,1060,32,2,111.01,32.91,222.02
3148,1060,82,3,1780.95,24.99,5342.85
3149,1061,63,5,1023.91,122.93,5119.55
3150,1061,26,4,1038.49,98.01,4153.96
3151,1061,57,4,756.49,82.36,3025.96
3152,1061,49,1,74.22,5.55,74.22
3153,1062,71,5,1995.89,551.84,9979.45
3154,1062,91,5,1779.38,64.37,8896.9
3155,1063,57,4,1464.57,429.73,5858.28
3156,1063,53,2,365.68,59.75,731.36
3157,1063,100,4,478.26,115.44,1913.04
3158,1063,97,5,1990.27,562.73,9951.35
3159,1064,54,1,1361.62,188.47,1361.62
3160,1064,52,2,1480.17,323.42,2960.34
3161,1064,71,2,1756.32,408.22,3512.64
3162,1064,93,5,894.84,261.38,4474.2
3163,1065,27,1,647.26,181.2,647.26
3164,1065,33,4,1882.17,538.72,7528.68
3165,1065,56,1,1103.54,42.0,1103.54
3166,1065,87,1,247.35,20.16,247.35
3167,1065,74,4,1615.11,440.03,6460.44
3168,1066,91,3,908.68,108.98,2726.04
3169,1066,40,1,1814.92,197.96,1814.92
3170,1066,93,4,569.62,28.7,2278.48
3171,1067,63,5,1936.5,240.35,9682.5
3172,1067,40,5,672.57,10.44,3362.85
3173,1068,42,3,281.4,36.22,844.2
3174,1068,28,4,595.8,55.47,2383.2
3175,1068,23,4,1124.0,12.01,4496.0
3176,1068,86,3,1991.07,69.69,5973.21
3177,1069,80,2,631.29,1.78,1262.58
3178,1069,57,2,257.13,58.29,514.26
3179,1070,37,5,889.89,9.55,4449.45
3180,1070,38,1,164.66,41.46,164.66
3181,1070,11,3,975.27,35.77,2925.81
3182,1070,9,3,463.45,53.53,1390.35
3183,1070,92,1,1034.56,67.04,1034.56
3184,1071,97,5,373.97,13.22,1869.85
3185,1072,30,4,1591.82,147.34,6367.28
3186,1072,81,3,1135.66,177.86,3406.98
3187,1073,51,5,152.65,10.51,763.25
3188,1073,68,1,193.19,49.25,193.19
3189,1073,61,1,1696.98,324.75,1696.98
3190,1074,72,1,1116.26,235.55,1116.26
3191,1075,45,4,1211.54,38.21,4846.16
3192,1075,82,2,1038.05,41.44,2076.1
3193,1076,48,2,1747.77,441.36,3495.54
3194,1076,5,3,998.75,225.45,2996.25
3195,1076,75,4,1263.29,81.86,5053.16
3196,1076,33,2,1302.53,361.74,2605.06
3197,1077,17,2,1492.35,63.57,2984.7
3198,1077,48,5,1689.45,412.8,8447.25
3199,1078,65,5,618.66,176.29,3093.3
3200,1078,69,2,990.31,226.34,1980.62
3201,1078,30,1,502.97,53.72,502.97
3202,1078,7,3,113.4,15.82,340.2
3203,1078,89,5,971.25,198.57,4856.25
3204,1079,99,3,1518.67,171.72,4556.01
3205,1079,66,5,1154.45,329.27,5772.25
3206,1079,48,2,1198.42,20.2,2396.84
3207,1079,17,2,1198.58,228.92,2397.16
3208,1080,20,3,1630.53,338.55,4891.59
3209,1080,37,5,1444.14,327.76,7220.7
3210,1081,37,3,858.8,61.25,2576.4
3211,1082,17,5,1022.76,113.32,5113.8
3212,1082,64,4,719.25,183.14,2877.0
3213,1082,75,4,1526.14,296.95,6104.56
3214,1083,88,4,1210.74,210.63,4842.96
3215,1083,93,2,417.14,99.28,834.28
3216,1084,43,4,1127.67,90.15,4510.68
3217,1084,19,3,469.11,121.82,1407.33
3218,1084,85,2,1265.26,250.38,2530.52
3219,1084,22,2,1535.79,314.63,3071.58
3220,1084,94,1,776.22,80.34,776.22
3221,1085,28,3,565.09,168.1,1695.27
3222,1085,53,3,1265.57,53.01,3796.71
3223,1085,5,3,510.46,18.73,1531.38
3224,1085,43,4,708.01,32.21,2832.04
3225,1086,44,2,1700.07,236.71,3400.14
3226,1086,37,4,1234.02,7.73,4936.08
3227,1086,84,2,589.84,156.96,1179.68
3228,1086,45,2,1960.1,352.59,3920.2
3229,1086,24,1,424.36,28.47,424.36
3230,1087,1,1,1924.16,180.3,1924.16
3231,1087,66,1,38.56,0.5,38.56
3232,1087,100,4,21.21,0.19,84.84
3233,1087,95,5,1585.43,321.94,7927.15
3234,1088,7,2,1042.35,273.23,2084.7
3235,1088,34,1,597.38,120.72,597.38
3236,1089,92,2,322.55,92.78,645.1
3237,1089,36,5,1137.39,32.3,5686.95
3238,1089,34,3,897.85,145.8,2693.55
3239,1090,66,3,1590.02,139.63,4770.06
3240,1090,37,2,645.48,76.47,1290.96
3241,1091,67,5,669.45,61.33,3347.25
3242,1092,27,2,343.63,72.4,687.26
3243,1093,71,5,193.5,30.68,967.5
3244,1093,81,5,541.13,63.32,2705.65
3245,1093,45,2,1095.44,76.17,2190.88
3246,1093,97,1,1558.59,406.21,1558.59
3247,1093,19,1,710.5,73.95,710.5
3248,1094,91,2,1509.97,272.29,3019.94
3249,1094,42,2,182.2,29.41,364.4
3250,1094,37,4,1981.71,435.44,7926.84
3251,1094,74,3,1179.54,14.6,3538.62
3252,1094,52,2,1197.08,295.27,2394.16
3253,1095,94,4,1048.35,204.22,4193.4
3254,1096,34,3,1365.23,239.41,4095.69
3255,1096,20,1,1281.54,297.09,1281.54
3256,1096,19,1,1115.85,280.46,1115.85
3257,1097,22,4,298.28,41.14,1193.12
3258,1097,34,3,1910.34,193.03,5731.02
3259,1097,2,2,157.97,28.75,315.94
3260,1097,20,1,1386.57,252.09,1386.57
3261,1098,51,3,1373.55,305.36,4120.65
3262,1098,1,2,141.37,14.39,282.74
3263,1098,61,4,96.54,5.95,386.16
3264,1099,85,1,1026.5,51.8,1026.5
3265,1099,37,5,1338.85,256.36,6694.25
3266,1099,50,4,455.81,109.39,1823.24
3267,1099,36,3,1841.38,310.81,5524.14
3268,1099,12,2,850.65,115.34,1701.3
3269,1100,60,3,1183.87,147.83,3551.61
3270,1100,66,5,281.87,64.61,1409.35
3271,1101,61,2,1418.18,34.13,2836.36
3272,1101,39,4,463.42,106.49,1853.68
3273,1101,35,3,1987.75,195.32,5963.25
3274,1101,6,2,1411.12,348.24,2822.24
3275,1101,60,3,1903.86,339.53,5711.58
3276,1102,98,4,1940.79,259.1,7763.16
3277,1102,35,5,1415.06,149.1,7075.3
3278,1102,89,1,1066.13,196.21,1066.13
3279,1102,70,1,971.2,225.92,971.2
3280,1103,27,5,996.05,212.53,4980.25
3281,1103,15,2,883.18,124.3,1766.36
3282,1103,33,3,245.32,22.2,735.96
3283,1103,83,3,1993.87,234.47,5981.61
3284,1103,92,1,1238.21,188.93,1238.21
3285,1104,66,1,88.49,14.52,88.49
3286,1104,18,2,216.64,53.78,433.28
3287,1104,8,5,1909.97,221.44,9549.85
3288,1105,13,1,1897.97,146.81,1897.97
3289,1105,8,4,692.43,199.2,2769.72
3290,1106,35,4,763.52,188.81,3054.08
3291,1106,73,3,1193.45,77.27,3580.35
3292,1106,32,5,791.84,112.81,3959.2
3293,1106,46,5,647.0,108.62,3235.0
3294,1107,53,5,52.29,14.09,261.45
3295,1108,97,3,472.7,53.97,1418.1
3296,1108,76,3,1613.34,99.76,4840.02
3297,1109,61,5,972.26,16.86,4861.3
3298,1109,19,1,1533.9,414.18,1533.9
3299,1109,23,1,239.03,42.76,239.03
3300,1110,21,4,1763.96,428.33,7055.84
3301,1111,31,3,603.05,135.23,1809.15
3302,1111,42,3,1898.21,167.56,5694.63
3303,1111,66,1,639.38,179.43,639.38
3304,1111,96,1,1775.98,117.36,1775.98
3305,1112,18,3,1309.94,278.37,3929.82
3306,1112,51,4,435.48,13.63,1741.92
3307,1112,98,1,664.86,118.01,664.86
3308,1113,8,2,105.01,17.11,210.02
3309,1113,3,4,930.9,132.32,3723.6
3310,1113,80,3,1351.48,372.52,4054.44
3311,1114,97,2,1773.14,485.65,3546.28
3312,1115,76,2,857.66,139.66,1715.32
3313,1115,44,4,1063.99,131.58,4255.96
3314,1115,81,5,386.5,25.95,1932.5
3315,1116,36,1,1114.0,302.84,1114.0
3316,1116,100,3,1279.3,89.25,3837.9
3317,1116,6,3,815.52,163.27,2446.56
3318,1116,63,4,1102.23,72.4,4408.92
3319,1117,72,3,1246.78,86.71,3740.34
3320,1118,33,4,783.92,96.21,3135.68
3321,1118,71,1,1587.99,170.41,1587.99
3322,1119,90,4,1367.23,72.7,5468.92
3323,1119,1,5,378.78,37.51,1893.9
3324,1119,8,5,1291.7,128.35,6458.5
3325,1119,89,1,294.75,4.3,294.75
3326,1120,8,2,526.73,13.71,1053.46
3327,1120,31,4,1010.33,163.22,4041.32
3328,1121,71,2,1264.73,152.17,2529.46
3329,1121,56,3,1625.21,364.5,4875.63
3330,1121,44,5,1909.3,134.31,9546.5
3331,1121,45,3,1176.16,60.49,3528.48
3332,1122,71,5,1864.72,310.5,9323.6
3333,1122,60,5,433.44,85.89,2167.2
3334,1122,5,3,1561.74,163.59,4685.22
3335,1123,13,2,1738.49,318.5,3476.98
3336,1124,96,4,1770.61,208.59,7082.44
3337,1124,6,5,1661.91,471.58,8309.55
3338,1124,23,1,567.82,85.86,567.82
3339,1125,90,5,958.52,243.52,4792.6
3340,1125,75,2,1193.95,328.52,2387.9
3341,1125,19,5,737.57,155.65,3687.85
3342,1126,39,1,1502.44,68.4,1502.44
3343,1127,93,4,31.62,0.72,126.48
3344,1127,53,2,300.76,38.36,601.52
3345,1127,6,5,175.98,12.48,879.9
3346,1127,28,5,709.94,203.51,3549.7
3347,1128,87,1,341.46,100.06,341.46
3348,1128,81,5,301.47,52.63,1507.35
3349,1128,63,3,1503.56,348.31,4510.68
3350,1129,39,4,541.83,1.02,2167.32
3351,1129,17,5,1801.27,4.57,9006.35
3352,1129,89,4,210.28,25.94,841.12
3353,1130,31,5,585.91,57.84,2929.55
3354,1130,99,1,325.95,89.5,325.95
3355,1130,32,5,1494.49,71.35,7472.45
3356,1130,14,4,1635.48,461.56,6541.92
3357,1130,39,5,489.39,106.3,2446.95
3358,1131,79,2,1629.11,78.48,3258.22
3359,1131,30,1,46.18,0.12,46.18
3360,1132,59,1,78.4,3.23,78.4
3361,1133,86,3,631.19,152.21,1893.57
3362,1133,62,4,1357.53,12.81,5430.12
3363,1133,36,2,455.35,29.01,910.7
3364,1133,90,5,857.53,182.05,4287.65
3365,1134,87,2,327.48,14.42,654.96
3366,1134,65,5,1340.83,5.17,6704.15
3367,1134,51,4,672.0,3.39,2688.0
3368,1134,6,5,1808.33,225.67,9041.65
3369,1135,10,5,610.57,125.25,3052.85
3370,1135,95,5,40.86,11.8,204.3
3371,1136,13,1,1500.78,308.41,1500.78
3372,1136,39,5,99.47,10.05,497.35
3373,1136,8,2,123.65,0.88,247.3
3374,1137,4,1,1406.31,3.33,1406.31
3375,1137,24,2,1455.48,323.36,2910.96
3376,1137,86,5,1809.74,338.21,9048.7
3377,1137,11,2,542.39,89.42,1084.78
3378,1137,17,4,192.66,32.24,770.64
3379,1138,7,1,1890.58,407.21,1890.58
3380,1138,29,3,1862.39,234.06,5587.17
3381,1138,98,2,12.02,1.15,24.04
3382,1138,59,3,1033.61,270.38,3100.83
3383,1139,97,5,73.53,17.29,367.65
3384,1139,24,3,466.35,64.54,1399.05
3385,1139,51,2,962.59,161.38,1925.18
3386,1139,12,5,24.79,1.33,123.95
3387,1139,88,1,1890.09,432.78,1890.09
3388,1140,93,5,645.89,188.24,3229.45
3389,1140,31,4,633.67,43.39,2534.68
3390,1140,15,3,1411.15,43.09,4233.45
3391,1140,43,2,216.31,47.47,432.62
3392,1141,25,2,1399.32,224.52,2798.64
3393,1141,98,2,49.88,9.22,99.76
3394,1142,42,1,930.37,102.1,930.37
3395,1143,16,2,1170.2,92.17,2340.4
3396,1143,6,4,1571.22,31.9,6284.88
3397,1144,15,2,1482.98,265.25,2965.96
3398,1145,76,3,989.09,290.12,2967.27
3399,1146,43,5,1516.26,330.11,7581.3
3400,1147,51,4,1514.02,252.0,6056.08
3401,1147,90,5,1800.15,147.33,9000.75
3402,1147,16,4,632.71,65.67,2530.84
3403,1147,44,4,540.3,131.23,2161.2
3404,1148,20,2,853.93,62.84,1707.86
3405,1148,55,3,450.32,14.22,1350.96
3406,1149,14,1,607.68,6.54,607.68
3407,1149,51,5,227.29,24.97,1136.45
3408,1149,57,4,1940.61,341.08,7762.44
3409,1150,45,3,21.79,0.47,65.37
3410,1150,44,2,1326.01,78.41,2652.02
3411,1150,100,1,415.65,28.6,415.65
3412,1151,82,1,1912.6,353.65,1912.6
3413,1151,66,5,1124.84,230.47,5624.2
3414,1152,31,5,1140.79,96.13,5703.95
3415,1152,33,5,271.57,74.19,1357.85
3416,1152,49,5,1266.7,321.86,6333.5
3417,1152,48,1,1097.56,100.64,1097.56
3418,1152,5,4,490.13,122.87,1960.52
3419,1153,10,4,435.92,13.24,1743.68
3420,1153,57,1,819.77,136.15,819.77
3421,1153,77,3,655.35,60.49,1966.05
3422,1153,90,1,1159.73,42.31,1159.73
3423,1153,47,4,973.78,179.31,3895.12
3424,1154,47,2,1371.68,293.68,2743.36
3425,1154,83,4,1503.83,31.35,6015.32
3426,1154,40,2,38.9,8.37,77.8
3427,1155,23,2,188.12,31.5,376.24
3428,1155,76,3,437.09,23.98,1311.27
3429,1155,98,1,1899.38,414.39,1899.38
3430,1155,77,4,1206.02,285.76,4824.08
3431,1155,29,5,109.94,23.82,549.7
3432,1156,64,2,1972.95,465.37,3945.9
3433,1156,69,3,484.86,142.67,1454.58
3434,1156,34,4,686.17,27.79,2744.68
3435,1156,48,2,20.73,1.6,41.46
3436,1157,23,3,1457.29,244.48,4371.87
3437,1157,31,4,760.19,200.84,3040.76
3438,1158,59,5,636.71,140.08,3183.55
3439,1159,13,4,1695.04,108.76,6780.16
3440,1159,40,3,834.45,157.03,2503.35
3441,1159,70,1,82.28,19.0,82.28
3442,1159,18,2,1019.07,25.43,2038.14
3443,1160,68,2,1515.22,409.52,3030.44
3444,1160,70,4,1283.09,262.9,5132.36
3445,1160,59,5,1275.76,2.35,6378.8
3446,1161,18,5,193.99,11.88,969.95
3447,1161,10,2,1545.13,35.44,3090.26
3448,1161,59,3,1858.82,209.07,5576.46
3449,1161,49,1,1369.35,362.85,1369.35
3450,1161,95,5,1729.55,166.96,8647.75
3451,1162,96,4,1414.07,46.09,5656.28
3452,1163,85,4,828.12,109.19,3312.48
3453,1163,51,5,1384.69,324.62,6923.45
3454,1163,62,1,123.24,25.61,123.24
3455,1163,2,2,1254.64,318.32,2509.28
3456,1164,86,5,518.94,18.44,2594.7
3457,1164,29,3,838.64,15.45,2515.92
3458,1164,14,1,199.96,25.37,199.96
3459,1165,80,1,1288.59,356.82,1288.59
3460,1165,13,3,334.3,30.79,1002.9
3461,1166,42,4,1155.74,77.25,4622.96
3462,1166,1,3,552.88,31.26,1658.64
3463,1166,28,1,256.51,41.09,256.51
3464,1166,14,3,1818.38,223.59,5455.14
3465,1167,55,3,1293.0,353.81,3879.0
3466,1167,49,3,317.98,9.33,953.94
3467,1167,38,3,1267.52,292.63,3802.56
3468,1167,67,3,1616.65,464.18,4849.95
3469,1167,68,4,1632.62,398.72,6530.48
3470,1168,26,5,1261.58,23.58,6307.9
3471,1168,70,2,537.41,6.52,1074.82
3472,1169,94,1,1251.73,103.75,1251.73
3473,1170,9,1,1441.28,181.83,1441.28
3474,1170,28,1,1554.61,380.97,1554.61
3475,1170,20,4,1981.64,92.67,7926.56
3476,1170,34,1,838.31,198.91,838.31
3477,1171,18,4,565.01,167.86,2260.04
3478,1171,24,4,662.55,26.65,2650.2
3479,1171,92,5,119.21,22.14,596.05
3480,1171,16,2,1538.52,171.19,3077.04
3481,1172,97,4,1034.97,226.45,4139.88
3482,1172,47,1,658.05,84.34,658.05
3483,1172,96,3,31.04,6.65,93.12
3484,1172,54,1,117.82,30.84,117.82
3485,1172,44,1,145.02,35.46,145.02
3486,1173,44,5,233.82,26.2,1169.1
3487,1173,77,2,1776.49,309.05,3552.98
3488,1173,18,2,171.03,14.95,342.06
3489,1173,51,2,225.1,29.95,450.2
3490,1173,33,3,1361.18,3.52,4083.54
3491,1174,2,5,429.17,125.29,2145.85
3492,1174,18,2,1224.86,273.9,2449.72
3493,1175,58,4,1495.7,166.41,5982.8
3494,1175,62,1,538.46,132.54,538.46
3495,1175,34,4,1434.61,337.29,5738.44
3496,1175,69,2,271.72,20.29,543.44
3497,1176,87,2,516.38,149.74,1032.76
3498,1176,78,4,1511.62,201.26,6046.48
3499,1177,77,1,1791.78,296.15,1791.78
3500,1177,39,3,531.0,88.23,1593.0
3501,1177,26,4,226.61,34.3,906.44
3502,1177,27,4,709.53,42.77,2838.12
3503,1178,27,1,1066.76,207.33,1066.76
3504,1178,68,3,1310.77,220.1,3932.31
3505,1178,22,3,1297.43,378.91,3892.29
3506,1178,92,5,648.33,47.98,3241.65
3507,1179,60,1,647.85,118.94,647.85
3508,1179,72,2,1852.95,236.46,3705.9
3509,1179,5,4,1875.53,21.16,7502.12
3510,1180,32,4,1594.93,371.24,6379.72
3511,1180,50,2,956.97,149.39,1913.94
3512,1180,54,1,713.22,53.98,713.22
3513,1180,52,2,662.08,187.08,1324.16
3514,1180,9,3,1929.48,80.7,5788.44
3515,1181,17,3,1065.09,275.8,3195.27
3516,1181,21,3,78.25,19.04,234.75
3517,1181,27,4,744.5,220.11,2978.0
3518,1182,71,5,576.72,28.48,2883.6
3519,1182,3,1,622.16,124.26,622.16
3520,1182,96,4,1358.43,198.44,5433.72
3521,1183,17,3,1895.78,498.48,5687.34
3522,1183,91,5,571.38,135.82,2856.9
3523,1183,8,1,789.69,134.71,789.69
3524,1184,92,2,759.41,123.57,1518.82
3525,1184,71,3,69.89,15.32,209.67
3526,1184,24,4,1193.53,315.93,4774.12
3527,1185,37,4,458.53,109.34,1834.12
3528,1185,71,3,1051.93,249.65,3155.79
3529,1185,46,1,636.39,101.68,636.39
3530,1186,5,3,1712.5,125.69,5137.5
3531,1186,54,2,1037.75,203.29,2075.5
3532,1186,82,3,1683.33,253.46,5049.99
3533,1186,33,5,1996.79,151.94,9983.95
3534,1187,60,2,560.13,27.42,1120.26
3535,1188,3,3,1910.11,216.19,5730.33
3536,1188,68,1,143.21,24.71,143.21
3537,1188,1,1,686.5,30.03,686.5
3538,1189,42,2,415.81,51.2,831.62
3539,1189,91,5,1431.64,93.76,7158.2
3540,1189,33,1,1626.3,121.35,1626.3
3541,1189,98,1,1260.82,25.78,1260.82
3542,1189,45,2,796.11,163.67,1592.22
3543,1190,73,3,1714.46,312.64,5143.38
3544,1191,2,2,490.43,49.46,980.86
3545,1191,85,3,1592.78,321.6,4778.34
3546,1191,5,2,504.33,75.42,1008.66
3547,1191,100,1,1257.42,235.84,1257.42
3548,1192,39,2,1473.68,313.04,2947.36
3549,1193,52,4,120.59,1.18,482.36
3550,1193,76,4,1523.41,238.87,6093.64
3551,1193,53,5,467.52,61.71,2337.6
3552,1194,1,5,778.07,145.53,3890.35
3553,1194,26,4,1711.52,465.75,6846.08
3554,1195,77,4,886.74,159.57,3546.96
3555,1195,13,5,835.99,224.97,4179.95
3556,1195,21,1,671.18,131.33,671.18
3557,1195,96,5,1420.59,217.71,7102.95
3558,1196,17,1,1343.09,98.73,1343.09
3559,1196,61,3,887.91,100.44,2663.73
3560,1197,98,2,1400.72,118.72,2801.44
3561,1197,14,2,1056.45,187.43,2112.9
3562,1197,51,2,1080.65,142.2,2161.3
3563,1197,83,3,83.34,7.52,250.02
3564,1198,98,4,1659.86,357.01,6639.44
3565,1198,19,4,1863.22,52.71,7452.88
3566,1199,61,3,549.88,152.19,1649.64
3567,1199,42,5,1264.85,133.73,6324.25
3568,1199,73,2,492.22,65.27,984.44
3569,1199,18,4,66.87,14.25,267.48
3570,1199,43,1,202.54,60.2,202.54
3571,1200,22,1,926.09,269.98,926.09
3572,1200,17,3,1499.86,5.65,4499.58
3573,1200,9,1,1005.46,103.65,1005.46
3574,1200,99,5,1895.75,471.08,9478.75
3575,1201,61,3,548.12,132.4,1644.36
3576,1202,24,3,1364.91,362.76,4094.73
3577,1202,16,3,1877.34,392.05,5632.02
3578,1202,79,5,1437.59,128.78,7187.95
3579,1202,48,2,235.16,3.55,470.32
3580,1203,5,3,651.92,44.18,1955.76
3581,1204,58,5,992.05,25.89,4960.25
3582,1204,20,1,878.82,237.98,878.82
3583,1204,42,5,912.77,68.85,4563.85
3584,1205,92,3,1035.19,262.83,3105.57
3585,1205,72,4,1497.69,61.75,5990.76
3586,1206,74,4,1902.42,299.6,7609.68
3587,1207,100,2,1524.39,42.45,3048.78
3588,1207,15,1,1693.58,417.9,1693.58
3589,1207,47,1,1350.69,178.4,1350.69
3590,1208,57,4,510.59,8.1,2042.36
3591,1208,35,3,1585.76,443.04,4757.28
3592,1208,41,2,55.7,6.88,111.4
3593,1208,38,3,1884.14,403.29,5652.42
3594,1208,66,5,1409.72,226.2,7048.6
3595,1209,80,2,264.75,50.02,529.5
3596,1209,46,4,1769.67,521.33,7078.68
3597,1209,73,2,1076.11,2.18,2152.22
3598,1209,10,2,1543.02,228.29,3086.04
3599,1209,26,1,1129.64,177.43,1129.64
3600,1210,97,3,1566.15,445.16,4698.45
3601,1210,48,1,283.49,2.63,283.49
3602,1211,87,1,844.21,119.57,844.21
3603,1211,52,4,31.45,4.06,125.8
3604,1211,68,1,1699.16,264.5,1699.16
3605,1212,88,3,1876.69,199.3,5630.07
3606,1213,20,4,431.08,111.18,1724.32
3607,1213,9,1,532.04,29.82,532.04
3608,1214,94,4,1781.54,533.74,7126.16
3609,1214,87,3,1479.8,426.41,4439.4
3610,1214,95,2,122.82,20.31,245.64
3611,1215,56,4,754.53,49.73,3018.12
3612,1215,30,5,1216.99,271.27,6084.95
3613,1216,38,3,1060.98,166.63,3182.94
3614,1216,45,3,1949.43,183.65,5848.29
3615,1216,40,5,1584.02,29.5,7920.1
3616,1217,45,4,1021.27,172.06,4085.08
3617,1217,48,1,492.86,103.3,492.86
3618,1217,93,3,1835.57,401.64,5506.71
3619,1217,53,2,1275.44,232.84,2550.88
3620,1218,36,3,601.89,59.47,1805.67
3621,1218,74,3,1329.43,243.26,3988.29
3622,1218,35,4,1866.25,534.75,7465.0
3623,1218,31,2,164.84,38.72,329.68
3624,1218,97,5,1366.98,41.62,6834.9
3625,1219,83,3,340.93,40.99,1022.79
3626,1219,77,3,288.29,16.87,864.87
3627,1219,46,4,73.87,13.16,295.48
3628,1220,8,4,1237.26,4.7,4949.04
3629,1220,84,5,1834.47,239.2,9172.35
3630,1221,97,4,1010.22,274.8,4040.88
3631,1221,7,5,407.55,10.43,2037.75
3632,1222,54,1,206.69,4.8,206.69
3633,1222,2,4,418.34,68.53,1673.36
3634,1223,30,4,184.75,5.4,739.0
3635,1223,9,4,103.75,16.48,415.0
3636,1224,70,3,1445.53,345.11,4336.59
3637,1224,52,5,1513.77,40.93,7568.85
3638,1224,88,4,280.47,0.91,1121.88
3639,1225,26,2,1425.07,293.17,2850.14
3640,1225,74,5,1886.92,142.61,9434.6
3641,1225,59,4,545.12,33.73,2180.48
3642,1226,75,3,1138.78,255.09,3416.34
3643,1226,34,1,1477.83,91.36,1477.83
3644,1226,88,5,346.8,77.1,1734.0
3645,1226,92,3,211.95,41.67,635.85
3646,1226,62,5,811.47,45.38,4057.35
3647,1227,12,4,1713.34,175.12,6853.36
3648,1228,82,4,83.46,7.2,333.84
3649,1228,58,3,723.32,101.39,2169.96
3650,1228,98,3,1533.74,19.54,4601.22
3651,1228,68,3,428.11,55.24,1284.33
3652,1228,40,3,326.08,96.04,978.24
3653,1229,35,3,1613.89,240.9,4841.67
3654,1230,65,4,1065.97,243.14,4263.88
3655,1230,3,1,544.9,5.79,544.9
